"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,5952,3.180322
0,5958,3.153476
0,5964,3.120408
0,5970,3.082327
0,5976,3.040355
0,5982,2.995505
0,5988,2.948667
0,5994,2.900607
0,6000,2.851965
0,6006,2.803265
0,6012,2.754924
0,6018,2.707263
0,6024,2.660519
0,6030,2.614864
0,6036,2.570409
0,6042,2.527221
0,6048,2.485331
0,6054,2.44474
0,6060,2.405431
0,6066,2.367371
0,6072,2.330516
0,6078,2.294816
0,6084,2.260216
0,6090,2.226662
0,6096,2.194097
0,6102,2.162466
0,6108,2.131716
0,6114,2.101797
0,6120,2.07266
0,6126,2.044261
0,6132,2.016557
0,6138,1.989509
0,6144,1.963081
0,6150,1.93724
0,6156,1.911955
0,6162,1.887196
0,6168,1.862939
0,6174,1.839159
0,6180,1.815834
0,6186,1.792943
0,6192,1.770468
0,6198,1.748392
0,6204,1.726698
0,6210,1.705372
0,6216,1.684401
0,6222,1.663772
0,6228,1.643473
0,6234,1.623494
0,6240,1.603825
0,6246,1.584455
0,6252,1.565378
0,6258,1.546584
0,6264,1.528065
0,6270,1.509816
0,6276,1.491828
0,6282,1.474096
0,6288,1.456613
0,6294,1.439375
0,6300,1.422375
0,6306,1.405608
0,6312,1.38907
0,6318,1.372756
0,6324,1.356661
0,6330,1.340781
0,6336,1.325113
0,6342,1.309652
0,6348,1.294395
0,6354,1.279338
0,6360,1.264477
0,6366,1.249809
0,6372,1.235331
0,6378,1.22104
0,6384,1.206933
0,6390,1.193006
0,6396,1.179258
0,6402,1.165684
0,6408,1.152284
0,6414,1.139053
0,6420,1.125989
0,6426,1.113091
0,6432,1.100354
0,6438,1.087778
0,6444,1.07536
0,6450,1.063097
0,6456,1.050987
0,6462,1.039029
0,6468,1.027219
0,6474,1.015557
0,6480,1.004039
0,6486,0.9926648
0,6492,0.9814312
0,6498,0.9703367
0,6504,0.9593794
0,6510,0.9485574
0,6516,0.937869
0,6522,0.9273124
0,6528,0.9168857
0,6534,0.9065874
0,6540,0.8964157
0,6546,0.8863689
0,6552,0.8764454
0,6558,0.8666435
